15,15,7001,Ministerul dezvoltarii regionale si administratiei publice,LOCUINTE, SERVICII SI DEZVOLTARE PUBLICA,"890,838"
15,15,7001,Ministerul dezvoltarii regionale si administratiei publice,TITLUL IV SUBVENTII,"126,000"
15,15,7001,Ministerul dezvoltarii regionale si administratiei publice,TITLUL VI TRANSFERURI INTRE UNITATI ALE ADMINISTRATIEI PUBLICE,"583,077"
15,15,7001,Ministerul dezvoltarii regionale si administratiei publice,TITLUL VII ALTE TRANSFERURI,"85,000"
15,15,7001,Ministerul dezvoltarii regionale si administratiei publice,TITLUL XI CHELTUIELI AFERENTE PROGRAMELOR CU FINANTARE RAMBURSABILA,"11,183"
15,15,7001,Ministerul dezvoltarii regionale si administratiei publice,TITLUL XII ACTIVE NEFINANCIARE,"85,578"
15,15,8001,Ministerul dezvoltarii regionale si administratiei publice,ACTIUNI GENERALE ECONOMICE, COMERCIALE SI DE MUNCA,"1,078,131"
15,15,8001,Ministerul dezvoltarii regionale si administratiei publice,TITLUL VII ALTE TRANSFERURI,"258"
15,15,8001,Ministerul dezvoltarii regionale si administratiei publice,TITLUL VIII PROIECTE CU FINANTARE DIN FONDURI EXTERNE NERAMBURSABILE (FEN) POSTADERARE,"1,077,873"
16,0,5001,Ministerul finantelor publice,CHELTUIELI - BUGET DE STAT,"2,785,351"
16,16,5001,Ministerul finantelor publice,TITLUL I CHELTUIELI DE PERSONAL,"1,867,087"
16,16,5001,Ministerul finantelor publice,TITLUL II BUNURI SI SERVICII,"269,194"
16,16,5001,Ministerul finantelor publice,TITLUL VI TRANSFERURI INTRE UNITATI ALE ADMINISTRATIEI PUBLICE,"985"
16,16,5001,Ministerul finantelor publice,TITLUL VII ALTE TRANSFERURI,"13,365"
16,16,5001,Ministerul finantelor publice,TITLUL VIII PROIECTE CU FINANTARE DIN FONDURI EXTERNE NERAMBURSABILE (FEN) POSTADERARE,"85,844"
16,16,5001,Ministerul finantelor publice,TITLUL X ALTE CHELTUIELI,"184,491"
16,16,5001,Ministerul finantelor publice,TITLUL XI CHELTUIELI AFERENTE PROGRAMELOR CU FINANTARE RAMBURSABILA,"18,809"
16,16,5001,Ministerul finantelor publice,TITLUL XII ACTIVE NEFINANCIARE,"75,228"
16,16,5001,Ministerul finantelor publice,TITLUL XIII ACTIVE FINANCIARE,"270,348"
16,16,5101,Ministerul finantelor publice,AUTORITATI PUBLICE SI ACTIUNI EXTERNE,"2,311,835"
16,16,5101,Ministerul finantelor publice,TITLUL I CHELTUIELI DE PERSONAL,"1,867,087"
16,16,5101,Ministerul finantelor publice,TITLUL II BUNURI SI SERVICII,"252,959"
16,16,5101,Ministerul finantelor publice,TITLUL VI TRANSFERURI INTRE UNITATI ALE ADMINISTRATIEI PUBLICE,"985"
16,16,5101,Ministerul finantelor publice,TITLUL VII ALTE TRANSFERURI,"13,032"
16,16,5101,Ministerul finantelor publice,TITLUL VIII PROIECTE CU FINANTARE DIN FONDURI EXTERNE NERAMBURSABILE (FEN) POSTADERARE,"85,844"
16,16,5101,Ministerul finantelor publice,TITLUL XI CHELTUIELI AFERENTE PROGRAMELOR CU FINANTARE RAMBURSABILA,"16,700"
16,16,5101,Ministerul finantelor publice,TITLUL XII ACTIVE NEFINANCIARE,"75,228"
16,16,5401,Ministerul finantelor publice,ALTE SERVICII PUBLICE GENERALE,"471,407"
16,16,5401,Ministerul finantelor publice,TITLUL II BUNURI SI SERVICII,"16,235"
16,16,5401,Ministerul finantelor publice,TITLUL VII ALTE TRANSFERURI,"333"
16,16,5401,Ministerul finantelor publice,TITLUL X ALTE CHELTUIELI,"184,491"
16,16,5401,Ministerul finantelor publice,TITLUL XIII ACTIVE FINANCIARE,"270,348"
16,16,8701,Ministerul finantelor publice,ALTE ACTIUNI ECONOMICE,"2,109"
16,16,8701,Ministerul finantelor publice,TITLUL XI CHELTUIELI AFERENTE PROGRAMELOR CU FINANTARE RAMBURSABILA,"2,109"
17,0,5001,Ministerul justitiei,CHELTUIELI - BUGET DE STAT,"2,301,551"
17,17,5001,Ministerul justitiei,TITLUL I CHELTUIELI DE PERSONAL,"1,293,332"
17,17,5001,Ministerul justitiei,TITLUL II BUNURI SI SERVICII,"157,539"
17,17,5001,Ministerul justitiei,TITLUL VI TRANSFERURI INTRE UNITATI ALE ADMINISTRATIEI PUBLICE,"780,119"
17,17,5001,Ministerul justitiei,TITLUL VII ALTE TRANSFERURI,"1,877"
17,17,5001,Ministerul justitiei,TITLUL VIII PROIECTE CU FINANTARE DIN FONDURI EXTERNE NERAMBURSABILE (FEN) POSTADERARE,"14,448"
17,17,5001,Ministerul justitiei,TITLUL IX ASISTENTA SOCIALA,"186"
17,17,5001,Ministerul justitiei,TITLUL XI CHELTUIELI AFERENTE PROGRAMELOR CU FINANTARE RAMBURSABILA,"19,050"
17,17,5001,Ministerul justitiei,TITLUL XII ACTIVE NEFINANCIARE,"35,000"
