"Id","IdParinte","Sectiune","An","NumeInstitutie","DenumireIndicator","Suma"
"23","23","8301","2013","Ministerul mediului si schimbarilor climatice","TITLUL XI CHELTUIELI AFERENTE PROGRAMELOR CU FINANTARE RAMBURSABILA","11000"
"23","23","8301","2013","Ministerul mediului si schimbarilor climatice","TITLUL XII ACTIVE NEFINANCIARE","5170"
"24","0","5001","2013","Ministerul transporturilor","CHELTUIELI - BUGET DE STAT","7291157"
"24","24","5001","2013","Ministerul transporturilor","TITLUL I CHELTUIELI DE PERSONAL","22649"
"24","24","5001","2013","Ministerul transporturilor","TITLUL II BUNURI SI SERVICII","9281"
"24","24","5001","2013","Ministerul transporturilor","TITLUL III DOBANZI","52185"
"24","24","5001","2013","Ministerul transporturilor","TITLUL IV SUBVENTII","1598415"
"24","24","5001","2013","Ministerul transporturilor","TITLUL VI TRANSFERURI INTRE UNITATI ALE ADMINISTRATIEI PUBLICE","916406"
"24","24","5001","2013","Ministerul transporturilor","TITLUL VII ALTE TRANSFERURI","599696"
"24","24","5001","2013","Ministerul transporturilor","TITLUL VIII PROIECTE CU FINANTARE DIN FONDURI EXTERNE NERAMBURSABILE (FEN) POSTADERARE","3386376"
"24","24","5001","2013","Ministerul transporturilor","TITLUL IX ASISTENTA SOCIALA","100000"
"24","24","5001","2013","Ministerul transporturilor","TITLUL X ALTE CHELTUIELI","29398"
"24","24","5001","2013","Ministerul transporturilor","TITLUL XI CHELTUIELI AFERENTE PROGRAMELOR CU FINANTARE RAMBURSABILA","289406"
"24","24","5001","2013","Ministerul transporturilor","TITLUL XII ACTIVE NEFINANCIARE","3149"
"24","24","5001","2013","Ministerul transporturilor","TITLUL XVI RAMBURSARI DE CREDITE","284196"
"24","24","5401","2013","Ministerul transporturilor","ALTE SERVICII PUBLICE GENERALE","15"
"24","24","5401","2013","Ministerul transporturilor","TITLUL II BUNURI SI SERVICII","3"
"24","24","5401","2013","Ministerul transporturilor","TITLUL XII ACTIVE NEFINANCIARE","12"
"24","24","6601","2013","Ministerul transporturilor","SANATATE","23341"
"24","24","6601","2013","Ministerul transporturilor","TITLUL VI TRANSFERURI INTRE UNITATI ALE ADMINISTRATIEI PUBLICE","23341"
"24","24","6701","2013","Ministerul transporturilor","CULTURA, RECREERE SI RELIGIE","7100"
"24","24","6701","2013","Ministerul transporturilor","TITLUL VI TRANSFERURI INTRE UNITATI ALE ADMINISTRATIEI PUBLICE","7100"
"24","24","6801","2013","Ministerul transporturilor","ASIGURARI SI ASISTENTA SOCIALA","100000"
"24","24","6801","2013","Ministerul transporturilor","TITLUL IX ASISTENTA SOCIALA","100000"
"24","24","8401","2013","Ministerul transporturilor","TRANSPORTURI","7160701"
"24","24","8401","2013","Ministerul transporturilor","TITLUL I CHELTUIELI DE PERSONAL","22649"
"24","24","8401","2013","Ministerul transporturilor","TITLUL II BUNURI SI SERVICII","9278"
"24","24","8401","2013","Ministerul transporturilor","TITLUL III DOBANZI","52185"
"24","24","8401","2013","Ministerul transporturilor","TITLUL IV SUBVENTII","1598415"
"24","24","8401","2013","Ministerul transporturilor","TITLUL VI TRANSFERURI INTRE UNITATI ALE ADMINISTRATIEI PUBLICE","885965"
"24","24","8401","2013","Ministerul transporturilor","TITLUL VII ALTE TRANSFERURI","599696"
"24","24","8401","2013","Ministerul transporturilor","TITLUL VIII PROIECTE CU FINANTARE DIN FONDURI EXTERNE NERAMBURSABILE (FEN) POSTADERARE","3386376"
"24","24","8401","2013","Ministerul transporturilor","TITLUL X ALTE CHELTUIELI","29398"
"24","24","8401","2013","Ministerul transporturilor","TITLUL XI CHELTUIELI AFERENTE PROGRAMELOR CU FINANTARE RAMBURSABILA","289406"
"24","24","8401","2013","Ministerul transporturilor","TITLUL XII ACTIVE NEFINANCIARE","3137"
"24","24","8401","2013","Ministerul transporturilor","TITLUL XVI RAMBURSARI DE CREDITE","284196"
"25","0","5001","2013","Ministerul educatiei nationale","CHELTUIELI - BUGET DE STAT","5298804"
"25","25","5001","2013","Ministerul educatiei nationale","TITLUL I CHELTUIELI DE PERSONAL","304640"
"25","25","5001","2013","Ministerul educatiei nationale","TITLUL II BUNURI SI SERVICII","99620"
"25","25","5001","2013","Ministerul educatiei nationale","TITLUL VI TRANSFERURI INTRE UNITATI ALE ADMINISTRATIEI PUBLICE","2020633"
"25","25","5001","2013","Ministerul educatiei nationale","TITLUL VII ALTE TRANSFERURI","1150421"
"25","25","5001","2013","Ministerul educatiei nationale","TITLUL VIII PROIECTE CU FINANTARE DIN FONDURI EXTERNE NERAMBURSABILE (FEN) POSTADERARE","843784"
"25","25","5001","2013","Ministerul educatiei nationale","TITLUL IX ASISTENTA SOCIALA","299998"
"25","25","5001","2013","Ministerul educatiei nationale","TITLUL X ALTE CHELTUIELI","433741"
"25","25","5001","2013","Ministerul educatiei nationale","TITLUL XI CHELTUIELI AFERENTE PROGRAMELOR CU FINANTARE RAMBURSABILA","50000"
"25","25","5001","2013","Ministerul educatiei nationale","TITLUL XII ACTIVE NEFINANCIARE","95967"
"25","25","5301","2013","Ministerul educatiei nationale","CERCETARE FUNDAMENTALA SI CERCETARE DEZVOLTARE","1688290"
"25","25","5301","2013","Ministerul educatiei nationale","TITLUL II BUNURI SI SERVICII","3350"
"25","25","5301","2013","Ministerul educatiei nationale","TITLUL VI TRANSFERURI INTRE UNITATI ALE ADMINISTRATIEI PUBLICE","16248"
"25","25","5301","2013","Ministerul educatiei nationale","TITLUL VII ALTE TRANSFERURI","1106921"
"25","25","5301","2013","Ministerul educatiei nationale","TITLUL VIII PROIECTE CU FINANTARE DIN FONDURI EXTERNE NERAMBURSABILE (FEN) POSTADERARE","561771"
"25","25","6501","2013","Ministerul educatiei nationale","INVATAMANT","3527734"
"25","25","6501","2013","Ministerul educatiei nationale","TITLUL I CHELTUIELI DE PERSONAL","304640"
"25","25","6501","2013","Ministerul educatiei nationale","TITLUL II BUNURI SI SERVICII","96070"
"25","25","6501","2013","Ministerul educatiei nationale","TITLUL VI TRANSFERURI INTRE UNITATI ALE ADMINISTRATIEI PUBLICE","1964905"
"25","25","6501","2013","Ministerul educatiei nationale","TITLUL VII ALTE TRANSFERURI","400"
"25","25","6501","2013","Ministerul educatiei nationale","TITLUL VIII PROIECTE CU FINANTARE DIN FONDURI EXTERNE NERAMBURSABILE (FEN) POSTADERARE","282013"
"25","25","6501","2013","Ministerul educatiei nationale","TITLUL IX ASISTENTA SOCIALA","299998"
"25","25","6501","2013","Ministerul educatiei nationale","TITLUL X ALTE CHELTUIELI","433741"
"25","25","6501","2013","Ministerul educatiei nationale","TITLUL XI CHELTUIELI AFERENTE PROGRAMELOR CU FINANTARE RAMBURSABILA","50000"
"25","25","6501","2013","Ministerul educatiei nationale","TITLUL XII ACTIVE NEFINANCIARE","95967"
"25","25","6701","2013","Ministerul educatiei nationale","CULTURA, RECREERE SI RELIGIE","39680"
"25","25","6701","2013","Ministerul educatiei nationale","TITLUL II BUNURI SI SERVICII","200"
"25","25","6701","2013","Ministerul educatiei nationale","TITLUL VI TRANSFERURI INTRE UNITATI ALE ADMINISTRATIEI PUBLICE","39480"
"25","25","7401","2013","Ministerul educatiei nationale","PROTECTIA MEDIULUI","43100"
"25","25","7401","2013","Ministerul educatiei nationale","TITLUL VII ALTE TRANSFERURI","43100"
"26","0","5001","2013","Ministerul sanatatii","CHELTUIELI - BUGET DE STAT","7226673"
"26","26","5001","2013","Ministerul sanatatii","TITLUL I CHELTUIELI DE PERSONAL","573269"
"26","26","5001","2013","Ministerul sanatatii","TITLUL II BUNURI SI SERVICII","1090688"
"26","26","5001","2013","Ministerul sanatatii","TITLUL VI TRANSFERURI INTRE UNITATI ALE ADMINISTRATIEI PUBLICE","5438101"
"26","26","5001","2013","Ministerul sanatatii","TITLUL VII ALTE TRANSFERURI","12000"
"26","26","5001","2013","Ministerul sanatatii","TITLUL VIII PROIECTE CU FINANTARE DIN FONDURI EXTERNE NERAMBURSABILE (FEN) POSTADERARE","21400"
"26","26","5001","2013","Ministerul sanatatii","TITLUL XI CHELTUIELI AFERENTE PROGRAMELOR CU FINANTARE RAMBURSABILA","49215"
"26","26","5001","2013","Ministerul sanatatii","TITLUL XII ACTIVE NEFINANCIARE","42000"
"26","26","5601","2013","Ministerul sanatatii","TRANSFERURI CU CARACTER GENERAL INTRE DIFERITE NIVELE ALE ADMINISTRATIEI","3719251"
"26","26","5601","2013","Ministerul sanatatii","TITLUL VI TRANSFERURI INTRE UNITATI ALE ADMINISTRATIEI PUBLICE","3719251"
"26","26","6601","2013","Ministerul sanatatii","SANATATE","2528922"
"26","26","6601","2013","Ministerul sanatatii","TITLUL I CHELTUIELI DE PERSONAL","573269"
"26","26","6601","2013","Ministerul sanatatii","TITLUL II BUNURI SI SERVICII","1090688"
"26","26","6601","2013","Ministerul sanatatii","TITLUL VI TRANSFERURI INTRE UNITATI ALE ADMINISTRATIEI PUBLICE","740350"
"26","26","6601","2013","Ministerul sanatatii","TITLUL VII ALTE TRANSFERURI","12000"
"26","26","6601","2013","Ministerul sanatatii","TITLUL VIII PROIECTE CU FINANTARE DIN FONDURI EXTERNE NERAMBURSABILE (FEN) POSTADERARE","21400"
"26","26","6601","2013","Ministerul sanatatii","TITLUL XI CHELTUIELI AFERENTE PROGRAMELOR CU FINANTARE RAMBURSABILA","49215"
"26","26","6601","2013","Ministerul sanatatii","TITLUL XII ACTIVE NEFINANCIARE","42000"
"26","26","6801","2013","Ministerul sanatatii","ASIGURARI SI ASISTENTA SOCIALA","978500"
"26","26","6801","2013","Ministerul sanatatii","TITLUL VI TRANSFERURI INTRE UNITATI ALE ADMINISTRATIEI PUBLICE","978500"
"27","0","5001","2013","Ministerul culturii","CHELTUIELI - BUGET DE STAT","546064"
"27","27","5001","2013","Ministerul culturii","TITLUL I CHELTUIELI DE PERSONAL","14163"
"27","27","5001","2013","Ministerul culturii","TITLUL II BUNURI SI SERVICII","28395"
"27","27","5001","2013","Ministerul culturii","TITLUL VI TRANSFERURI INTRE UNITATI ALE ADMINISTRATIEI PUBLICE","339670"
"27","27","5001","2013","Ministerul culturii","TITLUL VII ALTE TRANSFERURI","27400"
"27","27","5001","2013","Ministerul culturii","TITLUL VIII PROIECTE CU FINANTARE DIN FONDURI EXTERNE NERAMBURSABILE (FEN) POSTADERARE","7000"
"27","27","5001","2013","Ministerul culturii","TITLUL X ALTE CHELTUIELI","18564"
"27","27","5001","2013","Ministerul culturii","TITLUL XI CHELTUIELI AFERENTE PROGRAMELOR CU FINANTARE RAMBURSABILA","110000"
"27","27","5001","2013","Ministerul culturii","TITLUL XII ACTIVE NEFINANCIARE","872"
"27","27","6701","2013","Ministerul culturii","CULTURA, RECREERE SI RELIGIE","546064"
"27","27","6701","2013","Ministerul culturii","TITLUL I CHELTUIELI DE PERSONAL","14163"
"27","27","6701","2013","Ministerul culturii","TITLUL II BUNURI SI SERVICII","28395"
"27","27","6701","2013","Ministerul culturii","TITLUL VI TRANSFERURI INTRE UNITATI ALE ADMINISTRATIEI PUBLICE","339670"
"27","27","6701","2013","Ministerul culturii","TITLUL VII ALTE TRANSFERURI","27400"
"27","27","6701","2013","Ministerul culturii","TITLUL VIII PROIECTE CU FINANTARE DIN FONDURI EXTERNE NERAMBURSABILE (FEN) POSTADERARE","7000"
"27","27","6701","2013","Ministerul culturii","TITLUL X ALTE CHELTUIELI","18564"
"27","27","6701","2013","Ministerul culturii","TITLUL XI CHELTUIELI AFERENTE PROGRAMELOR CU FINANTARE RAMBURSABILA","110000"
"27","27","6701","2013","Ministerul culturii","TITLUL XII ACTIVE NEFINANCIARE","872"
"28","0","5001","2013","Ministerul pentru societatea informationala","CHELTUIELI - BUGET DE STAT","199186"
"28","28","5001","2013","Ministerul pentru societatea informationala","TITLUL I CHELTUIELI DE PERSONAL","7995"
"28","28","5001","2013","Ministerul pentru societatea informationala","TITLUL II BUNURI SI SERVICII","67233"
"28","28","5001","2013","Ministerul pentru societatea informationala","TITLUL VII ALTE TRANSFERURI","3010"
"28","28","5001","2013","Ministerul pentru societatea informationala","TITLUL VIII PROIECTE CU FINANTARE DIN FONDURI EXTERNE NERAMBURSABILE (FEN) POSTADERARE","55000"
"28","28","5001","2013","Ministerul pentru societatea informationala","TITLUL X ALTE CHELTUIELI","100"
"28","28","5001","2013","Ministerul pentru societatea informationala","TITLUL XI CHELTUIELI AFERENTE PROGRAMELOR CU FINANTARE RAMBURSABILA","5348"
"28","28","5001","2013","Ministerul pentru societatea informationala","TITLUL XII ACTIVE NEFINANCIARE","60500"
"28","28","5301","2013","Ministerul pentru societatea informationala","CERCETARE FUNDAMENTALA SI CERCETARE DEZVOLTARE","1710"
"28","28","5301","2013","Ministerul pentru societatea informationala","TITLUL VII ALTE TRANSFERURI","1710"
"28","28","8501","2013","Ministerul pentru societatea informationala","COMUNICATII","197476"
"28","28","8501","2013","Ministerul pentru societatea informationala","TITLUL I CHELTUIELI DE PERSONAL","7995"
"28","28","8501","2013","Ministerul pentru societatea informationala","TITLUL II BUNURI SI SERVICII","67233"
"28","28","8501","2013","Ministerul pentru societatea informationala","TITLUL VII ALTE TRANSFERURI","1300"
"28","28","8501","2013","Ministerul pentru societatea informationala","TITLUL VIII PROIECTE CU FINANTARE DIN FONDURI EXTERNE NERAMBURSABILE (FEN) POSTADERARE","55000"
"28","28","8501","2013","Ministerul pentru societatea informationala","TITLUL X ALTE CHELTUIELI","100"
"28","28","8501","2013","Ministerul pentru societatea informationala","TITLUL XI CHELTUIELI AFERENTE PROGRAMELOR CU FINANTARE RAMBURSABILA","5348"
"28","28","8501","2013","Ministerul pentru societatea informationala","TITLUL XII ACTIVE NEFINANCIARE","60500"
"29","0","5001","2013","Ministerul public","CHELTUIELI - BUGET DE STAT","651144"
"29","29","5001","2013","Ministerul public","TITLUL I CHELTUIELI DE PERSONAL","591321"
"29","29","5001","2013","Ministerul public","TITLUL II BUNURI SI SERVICII","49225"
"29","29","5001","2013","Ministerul public","TITLUL VIII PROIECTE CU FINANTARE DIN FONDURI EXTERNE NERAMBURSABILE (FEN) POSTADERARE","3119"
"29","29","5001","2013","Ministerul public","TITLUL XII ACTIVE NEFINANCIARE","7479"
"29","29","6101","2013","Ministerul public","ORDINE PUBLICA SI SIGURANTA NATIONALA","651144"
"29","29","6101","2013","Ministerul public","TITLUL I CHELTUIELI DE PERSONAL","591321"
"29","29","6101","2013","Ministerul public","TITLUL II BUNURI SI SERVICII","49225"
"29","29","6101","2013","Ministerul public","TITLUL VIII PROIECTE CU FINANTARE DIN FONDURI EXTERNE NERAMBURSABILE (FEN) POSTADERARE","3119"
"29","29","6101","2013","Ministerul public","TITLUL XII ACTIVE NEFINANCIARE","7479"
"30","0","5001","2013","Agentia nationala de integritate","CHELTUIELI - BUGET DE STAT","27195"
"30","30","5001","2013","Agentia nationala de integritate","TITLUL I CHELTUIELI DE PERSONAL","8122"
"30","30","5001","2013","Agentia nationala de integritate","TITLUL II BUNURI SI SERVICII","9320"
"30","30","5001","2013","Agentia nationala de integritate","TITLUL VIII PROIECTE CU FINANTARE DIN FONDURI EXTERNE NERAMBURSABILE (FEN) POSTADERARE","9253"
"30","30","5001","2013","Agentia nationala de integritate","TITLUL XII ACTIVE NEFINANCIARE","500"
"30","30","5101","2013","Agentia nationala de integritate","AUTORITATI PUBLICE SI ACTIUNI EXTERNE","27195"
"30","30","5101","2013","Agentia nationala de integritate","TITLUL I CHELTUIELI DE PERSONAL","8122"
"30","30","5101","2013","Agentia nationala de integritate","TITLUL II BUNURI SI SERVICII","9320"
"30","30","5101","2013","Agentia nationala de integritate","TITLUL VIII PROIECTE CU FINANTARE DIN FONDURI EXTERNE NERAMBURSABILE (FEN) POSTADERARE","9253"
"30","30","5101","2013","Agentia nationala de integritate","TITLUL XII ACTIVE NEFINANCIARE","500"
"31","0","5001","2013","Serviciul roman de informatii","CHELTUIELI - BUGET DE STAT","1031598"
"31","31","5001","2013","Serviciul roman de informatii","TITLUL I CHELTUIELI DE PERSONAL","848327"
"31","31","5001","2013","Serviciul roman de informatii","TITLUL II BUNURI SI SERVICII","135810"
"31","31","5001","2013","Serviciul roman de informatii","TITLUL VI TRANSFERURI INTRE UNITATI ALE ADMINISTRATIEI PUBLICE","26197"
"31","31","5001","2013","Serviciul roman de informatii","TITLUL VII ALTE TRANSFERURI","295"
"31","31","5001","2013","Serviciul roman de informatii","TITLUL VIII PROIECTE CU FINANTARE DIN FONDURI EXTERNE NERAMBURSABILE (FEN) POSTADERARE","2211"
"31","31","5001","2013","Serviciul roman de informatii","TITLUL IX ASISTENTA SOCIALA","6183"
"31","31","5001","2013","Serviciul roman de informatii","TITLUL X ALTE CHELTUIELI","75"
"31","31","5001","2013","Serviciul roman de informatii","TITLUL XII ACTIVE NEFINANCIARE","12500"
"31","31","6101","2013","Serviciul roman de informatii","ORDINE PUBLICA SI SIGURANTA NATIONALA","1005052"
"31","31","6101","2013","Serviciul roman de informatii","TITLUL I CHELTUIELI DE PERSONAL","833582"
"31","31","6101","2013","Serviciul roman de informatii","TITLUL II BUNURI SI SERVICII","132856"
"31","31","6101","2013","Serviciul roman de informatii","TITLUL VI TRANSFERURI INTRE UNITATI ALE ADMINISTRATIEI PUBLICE","25950"
"31","31","6101","2013","Serviciul roman de informatii","TITLUL VII ALTE TRANSFERURI","295"
"31","31","6101","2013","Serviciul roman de informatii","TITLUL XII ACTIVE NEFINANCIARE","12369"
"31","31","6501","2013","Serviciul roman de informatii","INVATAMANT","20162"
"31","31","6501","2013","Serviciul roman de informatii","TITLUL I CHELTUIELI DE PERSONAL","14745"
"31","31","6501","2013","Serviciul roman de informatii","TITLUL II BUNURI SI SERVICII","2950"
"31","31","6501","2013","Serviciul roman de informatii","TITLUL VIII PROIECTE CU FINANTARE DIN FONDURI EXTERNE NERAMBURSABILE (FEN) POSTADERARE","2211"
"31","31","6501","2013","Serviciul roman de informatii","TITLUL IX ASISTENTA SOCIALA","50"
"31","31","6501","2013","Serviciul roman de informatii","TITLUL X ALTE CHELTUIELI","75"
"31","31","6501","2013","Serviciul roman de informatii","TITLUL XII ACTIVE NEFINANCIARE","131"
"31","31","6801","2013","Serviciul roman de informatii","ASIGURARI SI ASISTENTA SOCIALA","6384"
"31","31","6801","2013","Serviciul roman de informatii","TITLUL II BUNURI SI SERVICII","4"
"31","31","6801","2013","Serviciul roman de informatii","TITLUL VI TRANSFERURI INTRE UNITATI ALE ADMINISTRATIEI PUBLICE","247"
"31","31","6801","2013","Serviciul roman de informatii","TITLUL IX ASISTENTA SOCIALA","6133"
"32","0","5001","2013","Serviciul de informatii externe","CHELTUIELI - BUGET DE STAT","182615"
"32","32","5001","2013","Serviciul de informatii externe","TITLUL I CHELTUIELI DE PERSONAL","124385"
"32","32","5001","2013","Serviciul de informatii externe","TITLUL II BUNURI SI SERVICII","50397"
"32","32","5001","2013","Serviciul de informatii externe","TITLUL VI TRANSFERURI INTRE UNITATI ALE ADMINISTRATIEI PUBLICE","1033"
"32","32","5001","2013","Serviciul de informatii externe","TITLUL VII ALTE TRANSFERURI","700"
"32","32","5001","2013","Serviciul de informatii externe","TITLUL IX ASISTENTA SOCIALA","600"
"32","32","5001","2013","Serviciul de informatii externe","TITLUL XII ACTIVE NEFINANCIARE","5500"
"32","32","6101","2013","Serviciul de informatii externe","ORDINE PUBLICA SI SIGURANTA NATIONALA","181982"
"32","32","6101","2013","Serviciul de informatii externe","TITLUL I CHELTUIELI DE PERSONAL","124385"
"32","32","6101","2013","Serviciul de informatii externe","TITLUL II BUNURI SI SERVICII","50397"
"32","32","6101","2013","Serviciul de informatii externe","TITLUL VI TRANSFERURI INTRE UNITATI ALE ADMINISTRATIEI PUBLICE","1000"
"32","32","6101","2013","Serviciul de informatii externe","TITLUL VII ALTE TRANSFERURI","700"
"32","32","6101","2013","Serviciul de informatii externe","TITLUL XII ACTIVE NEFINANCIARE","5500"
"32","32","6801","2013","Serviciul de informatii externe","ASIGURARI SI ASISTENTA SOCIALA","633"
"32","32","6801","2013","Serviciul de informatii externe","TITLUL VI TRANSFERURI INTRE UNITATI ALE ADMINISTRATIEI PUBLICE","33"
"32","32","6801","2013","Serviciul de informatii externe","TITLUL IX ASISTENTA SOCIALA","600"
"33","0","5001","2013","Serviciul de protectie si paza","CHELTUIELI - BUGET DE STAT","191278"
"33","33","5001","2013","Serviciul de protectie si paza","TITLUL I CHELTUIELI DE PERSONAL","119925"
"33","33","5001","2013","Serviciul de protectie si paza","TITLUL II BUNURI SI SERVICII","9990"
"33","33","5001","2013","Serviciul de protectie si paza","TITLUL VI TRANSFERURI INTRE UNITATI ALE ADMINISTRATIEI PUBLICE","13"
"33","33","5001","2013","Serviciul de protectie si paza","TITLUL IX ASISTENTA SOCIALA","850"
"33","33","5001","2013","Serviciul de protectie si paza","TITLUL XII ACTIVE NEFINANCIARE","60500"
"33","33","6101","2013","Serviciul de protectie si paza","ORDINE PUBLICA SI SIGURANTA NATIONALA","190465"
"33","33","6101","2013","Serviciul de protectie si paza","TITLUL I CHELTUIELI DE PERSONAL","119925"
"33","33","6101","2013","Serviciul de protectie si paza","TITLUL II BUNURI SI SERVICII","9990"
"33","33","6101","2013","Serviciul de protectie si paza","TITLUL IX ASISTENTA SOCIALA","50"
"33","33","6101","2013","Serviciul de protectie si paza","TITLUL XII ACTIVE NEFINANCIARE","60500"
"33","33","6801","2013","Serviciul de protectie si paza","ASIGURARI SI ASISTENTA SOCIALA","813"
"33","33","6801","2013","Serviciul de protectie si paza","TITLUL VI TRANSFERURI INTRE UNITATI ALE ADMINISTRATIEI PUBLICE","13"
"33","33","6801","2013","Serviciul de protectie si paza","TITLUL IX ASISTENTA SOCIALA","800"
"34","0","5001","2013","Serviciul de telecomunicatii speciale","CHELTUIELI - BUGET DE STAT","248424"
"34","34","5001","2013","Serviciul de telecomunicatii speciale","TITLUL I CHELTUIELI DE PERSONAL","181792"
"34","34","5001","2013","Serviciul de telecomunicatii speciale","TITLUL II BUNURI SI SERVICII","52692"
"34","34","5001","2013","Serviciul de telecomunicatii speciale","TITLUL VI TRANSFERURI INTRE UNITATI ALE ADMINISTRATIEI PUBLICE","65"
"34","34","5001","2013","Serviciul de telecomunicatii speciale","TITLUL VIII PROIECTE CU FINANTARE DIN FONDURI EXTERNE NERAMBURSABILE (FEN) POSTADERARE","9700"
"34","34","5001","2013","Serviciul de telecomunicatii speciale","TITLUL IX ASISTENTA SOCIALA","1187"
"34","34","5001","2013","Serviciul de telecomunicatii speciale","TITLUL XII ACTIVE NEFINANCIARE","2988"
"34","34","6101","2013","Serviciul de telecomunicatii speciale","ORDINE PUBLICA SI SIGURANTA NATIONALA","247172"
"34","34","6101","2013","Serviciul de telecomunicatii speciale","TITLUL I CHELTUIELI DE PERSONAL","181792"
"34","34","6101","2013","Serviciul de telecomunicatii speciale","TITLUL II BUNURI SI SERVICII","52692"
"34","34","6101","2013","Serviciul de telecomunicatii speciale","TITLUL VIII PROIECTE CU FINANTARE DIN FONDURI EXTERNE NERAMBURSABILE (FEN) POSTADERARE","9700"
"34","34","6101","2013","Serviciul de telecomunicatii speciale","TITLUL XII ACTIVE NEFINANCIARE","2988"
"34","34","6801","2013","Serviciul de telecomunicatii speciale","ASIGURARI SI ASISTENTA SOCIALA","1252"
"34","34","6801","2013","Serviciul de telecomunicatii speciale","TITLUL VI TRANSFERURI INTRE UNITATI ALE ADMINISTRATIEI PUBLICE","65"
"34","34","6801","2013","Serviciul de telecomunicatii speciale","TITLUL IX ASISTENTA SOCIALA","1187"
"35","0","5001","2013","Ministerul economiei","CHELTUIELI - BUGET DE STAT","1164991"
"35","35","5001","2013","Ministerul economiei","TITLUL I CHELTUIELI DE PERSONAL","94526"
"35","35","5001","2013","Ministerul economiei","TITLUL II BUNURI SI SERVICII","39451"
"35","35","5001","2013","Ministerul economiei","TITLUL III DOBANZI","6625"
"35","35","5001","2013","Ministerul economiei","TITLUL IV SUBVENTII","256686"
"35","35","5001","2013","Ministerul economiei","TITLUL VI TRANSFERURI INTRE UNITATI ALE ADMINISTRATIEI PUBLICE","4900"
"35","35","5001","2013","Ministerul economiei","TITLUL VII ALTE TRANSFERURI","204780"
"35","35","5001","2013","Ministerul economiei","TITLUL VIII PROIECTE CU FINANTARE DIN FONDURI EXTERNE NERAMBURSABILE (FEN) POSTADERARE","472877"
"35","35","5001","2013","Ministerul economiei","TITLUL X ALTE CHELTUIELI","270"
"35","35","5001","2013","Ministerul economiei","TITLUL XI CHELTUIELI AFERENTE PROGRAMELOR CU FINANTARE RAMBURSABILA","10500"
"35","35","5001","2013","Ministerul economiei","TITLUL XII ACTIVE NEFINANCIARE","18552"
"35","35","5001","2013","Ministerul economiei","TITLUL XVI RAMBURSARI DE CREDITE","55824"
"35","35","5101","2013","Ministerul economiei","AUTORITATI PUBLICE SI ACTIUNI EXTERNE","569422"
"35","35","5101","2013","Ministerul economiei","TITLUL I CHELTUIELI DE PERSONAL","94526"
"35","35","5101","2013","Ministerul economiei","TITLUL II BUNURI SI SERVICII","37183"
"35","35","5101","2013","Ministerul economiei","TITLUL VII ALTE TRANSFERURI","6010"
"35","35","5101","2013","Ministerul economiei","TITLUL VIII PROIECTE CU FINANTARE DIN FONDURI EXTERNE NERAMBURSABILE (FEN) POSTADERARE","412892"
"35","35","5101","2013","Ministerul economiei","TITLUL X ALTE CHELTUIELI","270"
"35","35","5101","2013","Ministerul economiei","TITLUL XII ACTIVE NEFINANCIARE","18541"
"35","35","5401","2013","Ministerul economiei","ALTE SERVICII PUBLICE GENERALE","11"
"35","35","5401","2013","Ministerul economiei","TITLUL XII ACTIVE NEFINANCIARE","11"
"35","35","8001","2013","Ministerul economiei","ACTIUNI GENERALE ECONOMICE, COMERCIALE SI DE MUNCA","150085"
"35","35","8001","2013","Ministerul economiei","TITLUL IV SUBVENTII","62115"
"35","35","8001","2013","Ministerul economiei","TITLUL VI TRANSFERURI INTRE UNITATI ALE ADMINISTRATIEI PUBLICE","3900"
"35","35","8001","2013","Ministerul economiei","TITLUL VII ALTE TRANSFERURI","73570"
"35","35","8001","2013","Ministerul economiei","TITLUL XI CHELTUIELI AFERENTE PROGRAMELOR CU FINANTARE RAMBURSABILA","10500"
"35","35","8101","2013","Ministerul economiei","COMBUSTIBILI SI ENERGIE","177000"
"35","35","8101","2013","Ministerul economiei","TITLUL IV SUBVENTII","163000"
"35","35","8101","2013","Ministerul economiei","TITLUL VII ALTE TRANSFERURI","14000"
"35","35","8201","2013","Ministerul economiei","INDUSTRIA EXTRACTIVA, PRELUCRATOARE SI CONSTRUCTII","132520"
"35","35","8201","2013","Ministerul economiei","TITLUL III DOBANZI","6625"
"35","35","8201","2013","Ministerul economiei","TITLUL IV SUBVENTII","31571"
"35","35","8201","2013","Ministerul economiei","TITLUL VII ALTE TRANSFERURI","38500"
"35","35","8201","2013","Ministerul economiei","TITLUL XVI RAMBURSARI DE CREDITE","55824"
"35","35","8601","2013","Ministerul economiei","CERCETARE SI DEZVOLTARE IN DOMENIUL ECONOMIC","72700"
"35","35","8601","2013","Ministerul economiei","TITLUL VII ALTE TRANSFERURI","72700"
"35","35","8701","2013","Ministerul economiei","ALTE ACTIUNI ECONOMICE","63253"
"35","35","8701","2013","Ministerul economiei","TITLUL II BUNURI SI SERVICII","2268"
"35","35","8701","2013","Ministerul economiei","TITLUL VI TRANSFERURI INTRE UNITATI ALE ADMINISTRATIEI PUBLICE","1000"
"35","35","8701","2013","Ministerul economiei","TITLUL VIII PROIECTE CU FINANTARE DIN FONDURI EXTERNE NERAMBURSABILE (FEN) POSTADERARE","59985"
"37","0","5001","2013","Academia romana","CHELTUIELI - BUGET DE STAT","252602"
"37","37","5001","2013","Academia romana","TITLUL I CHELTUIELI DE PERSONAL","146195"
